supply_id,sourcing_partner_id,pincode,status,created_at,first_call_at,activated_at,last_week_cac,activation_time
920,98,1,activated,2022-06-23 19:00:05.431835,2022-06-29 19:00:05.431835,2022-07-04 19:00:05.431835,55,11
921,97,4,activated,2022-11-17 19:00:05.431835,2022-11-22 19:00:05.431835,2022-11-28 19:00:05.431835,98,11
922,98,4,created,2022-05-02 19:00:05.431835,2022-05-08 19:00:05.431835,2022-05-12 19:00:05.431835,54,10
923,96,4,activated,2023-02-03 19:00:05.431835,2023-02-09 19:00:05.431835,2023-02-13 19:00:05.431835,51,10
924,99,2,first call,2022-12-28 19:00:05.431835,2022-12-31 19:00:05.431835,2023-01-05 19:00:05.431835,80,8
925,98,3,first call,2022-04-20 19:00:05.431835,2022-04-21 19:00:05.431835,2022-04-22 19:00:05.431835,54,2
926,98,3,activated,2022-11-17 19:00:05.431835,2022-11-22 19:00:05.431835,2022-11-28 19:00:05.431835,79,11
927,99,2,activated,2022-08-08 19:00:05.431835,2022-08-14 19:00:05.431835,2022-08-20 19:00:05.431835,20,12
928,96,3,first call,2023-01-18 19:00:05.431835,2023-01-25 19:00:05.431835,2023-01-29 19:00:05.431835,10,11
929,98,4,activated,2022-04-10 19:00:05.431835,2022-04-14 19:00:05.431835,2022-04-21 19:00:05.431835,11,11
930,99,2,activated,2022-11-04 19:00:05.431835,2022-11-07 19:00:05.431835,2022-11-11 19:00:05.431835,40,7
931,96,3,activated,2022-12-24 19:00:05.431835,2022-12-31 19:00:05.431835,2023-01-02 19:00:05.431835,46,9
932,99,3,first call,2022-09-24 19:00:05.431835,2022-10-01 19:00:05.431835,2022-10-04 19:00:05.431835,19,10
933,97,4,activated,2022-09-24 19:00:05.431835,2022-09-30 19:00:05.431835,2022-10-03 19:00:05.431835,98,9
934,99,4,activated,2022-09-26 19:00:05.431835,2022-09-29 19:00:05.431835,2022-10-06 19:00:05.431835,55,10
935,99,1,first call,2022-09-18 19:00:05.431835,2022-09-20 19:00:05.431835,2022-09-26 19:00:05.431835,13,8
936,99,1,created,2022-06-28 19:00:05.431835,2022-07-05 19:00:05.431835,2022-07-06 19:00:05.431835,31,8
937,99,1,first call,2022-08-24 19:00:05.431835,2022-08-26 19:00:05.431835,2022-09-01 19:00:05.431835,38,8
938,96,1,first call,2023-01-04 19:00:05.431835,2023-01-05 19:00:05.431835,2023-01-06 19:00:05.431835,13,2
939,99,2,created,2022-06-05 19:00:05.431835,2022-06-08 19:00:05.431835,2022-06-12 19:00:05.431835,13,7
940,99,4,created,2022-10-03 19:00:05.431835,2022-10-05 19:00:05.431835,2022-10-07 19:00:05.431835,93,4
941,98,1,created,2022-07-17 19:00:05.431835,2022-07-23 19:00:05.431835,2022-07-24 19:00:05.431835,79,7
942,96,1,activated,2022-10-14 19:00:05.431835,2022-10-15 19:00:05.431835,2022-10-16 19:00:05.431835,24,2
943,99,1,first call,2023-03-07 19:00:05.431835,2023-03-12 19:00:05.431835,2023-03-15 19:00:05.431835,80,8
944,99,2,first call,2023-01-10 19:00:05.431835,2023-01-17 19:00:05.431835,2023-01-22 19:00:05.431835,59,12
945,96,4,created,2022-08-09 19:00:05.431835,2022-08-16 19:00:05.431835,2022-08-21 19:00:05.431835,96,12
946,98,3,first call,2022-04-24 19:00:05.431835,2022-05-01 19:00:05.431835,2022-05-03 19:00:05.431835,54,9
947,97,2,activated,2022-10-19 19:00:05.431835,2022-10-25 19:00:05.431835,2022-10-26 19:00:05.431835,64,7
948,99,2,activated,2023-01-06 19:00:05.431835,2023-01-07 19:00:05.431835,2023-01-10 19:00:05.431835,59,4
949,99,1,created,2022-07-21 19:00:05.431835,2022-07-28 19:00:05.431835,2022-07-30 19:00:05.431835,48,9
950,98,4,created,2023-01-25 19:00:05.431835,2023-02-01 19:00:05.431835,2023-02-05 19:00:05.431835,48,11
951,97,1,first call,2022-11-21 19:00:05.431835,2022-11-28 19:00:05.431835,2022-11-29 19:00:05.431835,33,8
952,97,4,activated,2023-02-06 19:00:05.431835,2023-02-08 19:00:05.431835,2023-02-14 19:00:05.431835,61,8
953,98,3,first call,2023-02-02 19:00:05.431835,2023-02-05 19:00:05.431835,2023-02-11 19:00:05.431835,80,9
954,97,4,activated,2023-02-27 19:00:05.431835,2023-03-05 19:00:05.431835,2023-03-09 19:00:05.431835,61,10
955,99,3,first call,2023-01-11 19:00:05.431835,2023-01-13 19:00:05.431835,2023-01-16 19:00:05.431835,85,5
956,97,1,activated,2022-06-23 19:00:05.431835,2022-06-26 19:00:05.431835,2022-06-29 19:00:05.431835,24,6
957,96,4,first call,2023-03-11 19:00:05.431835,2023-03-16 19:00:05.431835,2023-03-18 19:00:05.431835,98,7
958,98,2,created,2022-12-19 19:00:05.431835,2022-12-23 19:00:05.431835,2022-12-29 19:00:05.431835,72,10
959,97,3,created,2022-10-21 19:00:05.431835,2022-10-27 19:00:05.431835,2022-10-30 19:00:05.431835,98,9
960,96,1,activated,2023-02-24 19:00:05.431835,2023-03-01 19:00:05.431835,2023-03-02 19:00:05.431835,64,6
961,99,2,first call,2022-03-28 19:00:05.431835,2022-04-03 19:00:05.431835,2022-04-08 19:00:05.431835,73,11
962,96,1,first call,2022-05-21 19:00:05.431835,2022-05-23 19:00:05.431835,2022-05-27 19:00:05.431835,52,6
963,98,1,created,2022-05-08 19:00:05.431835,2022-05-11 19:00:05.431835,2022-05-15 19:00:05.431835,75,7
964,99,2,first call,2022-12-03 19:00:05.431835,2022-12-05 19:00:05.431835,2022-12-09 19:00:05.431835,80,6
965,98,3,activated,2022-10-26 19:00:05.431835,2022-10-31 19:00:05.431835,2022-11-02 19:00:05.431835,89,7
966,96,3,first call,2022-09-18 19:00:05.431835,2022-09-22 19:00:05.431835,2022-09-27 19:00:05.431835,34,9
967,98,1,created,2022-09-24 19:00:05.431835,2022-09-27 19:00:05.431835,2022-10-02 19:00:05.431835,31,8
968,99,3,created,2022-08-27 19:00:05.431835,2022-08-28 19:00:05.431835,2022-08-30 19:00:05.431835,37,3
969,96,3,first call,2022-04-04 19:00:05.431835,2022-04-05 19:00:05.431835,2022-04-10 19:00:05.431835,27,6
970,98,2,activated,2022-04-04 19:00:05.431835,2022-04-11 19:00:05.431835,2022-04-15 19:00:05.431835,39,11
971,97,3,activated,2022-06-21 19:00:05.431835,2022-06-22 19:00:05.431835,2022-06-28 19:00:05.431835,48,7
972,99,1,created,2022-11-06 19:00:05.431835,2022-11-07 19:00:05.431835,2022-11-13 19:00:05.431835,87,7
973,99,1,first call,2022-08-24 19:00:05.431835,2022-08-28 19:00:05.431835,2022-09-04 19:00:05.431835,38,11
974,99,3,activated,2022-09-23 19:00:05.431835,2022-09-30 19:00:05.431835,2022-10-01 19:00:05.431835,19,8
975,97,1,first call,2022-10-15 19:00:05.431835,2022-10-20 19:00:05.431835,2022-10-25 19:00:05.431835,79,10
976,97,3,created,2023-01-24 19:00:05.431835,2023-01-25 19:00:05.431835,2023-01-31 19:00:05.431835,91,7
977,96,2,first call,2023-02-12 19:00:05.431835,2023-02-15 19:00:05.431835,2023-02-16 19:00:05.431835,25,4
978,96,2,activated,2022-06-24 19:00:05.431835,2022-07-01 19:00:05.431835,2022-07-06 19:00:05.431835,61,12
979,97,1,created,2023-02-05 19:00:05.431835,2023-02-09 19:00:05.431835,2023-02-12 19:00:05.431835,65,7
980,97,1,created,2022-08-16 19:00:05.431835,2022-08-21 19:00:05.431835,2022-08-27 19:00:05.431835,30,11
981,96,3,first call,2023-02-14 19:00:05.431835,2023-02-19 19:00:05.431835,2023-02-20 19:00:05.431835,91,6
982,96,2,created,2022-12-05 19:00:05.431835,2022-12-08 19:00:05.431835,2022-12-15 19:00:05.431835,35,10
983,96,1,first call,2023-02-21 19:00:05.431835,2023-02-26 19:00:05.431835,2023-03-02 19:00:05.431835,64,9
984,97,1,created,2022-12-23 19:00:05.431835,2022-12-26 19:00:05.431835,2022-12-29 19:00:05.431835,61,6
985,99,1,activated,2022-09-23 19:00:05.431835,2022-09-25 19:00:05.431835,2022-09-26 19:00:05.431835,13,3
986,98,1,created,2022-07-09 19:00:05.431835,2022-07-11 19:00:05.431835,2022-07-14 19:00:05.431835,79,5
987,99,4,first call,2022-10-03 19:00:05.431835,2022-10-06 19:00:05.431835,2022-10-10 19:00:05.431835,93,7
988,96,1,activated,2022-10-13 19:00:05.431835,2022-10-15 19:00:05.431835,2022-10-17 19:00:05.431835,24,4
989,98,2,created,2022-08-01 19:00:05.431835,2022-08-02 19:00:05.431835,2022-08-05 19:00:05.431835,84,4
990,98,1,activated,2022-08-25 19:00:05.431835,2022-08-28 19:00:05.431835,2022-09-01 19:00:05.431835,97,7
991,99,1,activated,2022-05-20 19:00:05.431835,2022-05-25 19:00:05.431835,2022-05-27 19:00:05.431835,61,7
992,97,2,activated,2022-09-04 19:00:05.431835,2022-09-06 19:00:05.431835,2022-09-09 19:00:05.431835,28,5
993,96,1,first call,2022-12-16 19:00:05.431835,2022-12-22 19:00:05.431835,2022-12-25 19:00:05.431835,68,9
994,96,1,created,2022-11-06 19:00:05.431835,2022-11-11 19:00:05.431835,2022-11-18 19:00:05.431835,87,12
995,99,4,created,2022-10-26 19:00:05.431835,2022-10-30 19:00:05.431835,2022-11-01 19:00:05.431835,93,6
996,96,2,activated,2022-07-20 19:00:05.431835,2022-07-24 19:00:05.431835,2022-07-25 19:00:05.431835,21,5
997,98,2,created,2022-05-20 19:00:05.431835,2022-05-27 19:00:05.431835,2022-06-02 19:00:05.431835,96,13
998,97,4,created,2022-11-14 19:00:05.431835,2022-11-18 19:00:05.431835,2022-11-19 19:00:05.431835,98,5
999,96,2,created,2022-07-28 19:00:05.431835,2022-07-30 19:00:05.431835,2022-08-06 19:00:05.431835,21,9
1000,97,3,first call,2023-03-06 19:00:05.431835,2023-03-11 19:00:05.431835,2023-03-18 19:00:05.431835,55,12
1001,96,2,first call,2022-12-03 19:00:05.431835,2022-12-07 19:00:05.431835,2022-12-11 19:00:05.431835,35,8
1002,99,4,first call,2022-12-17 19:00:05.431835,2022-12-20 19:00:05.431835,2022-12-21 19:00:05.431835,16,4
1003,96,1,first call,2023-01-31 19:00:05.431835,2023-02-02 19:00:05.431835,2023-02-09 19:00:05.431835,13,9
1004,98,1,activated,2022-09-01 19:00:05.431835,2022-09-06 19:00:05.431835,2022-09-13 19:00:05.431835,31,12
1005,96,4,created,2022-06-05 19:00:05.431835,2022-06-11 19:00:05.431835,2022-06-18 19:00:05.431835,69,13
1006,97,4,created,2022-09-23 19:00:05.431835,2022-09-24 19:00:05.431835,2022-09-27 19:00:05.431835,98,4
1007,96,2,activated,2022-10-30 19:00:05.431835,2022-11-02 19:00:05.431835,2022-11-04 19:00:05.431835,88,5
1008,97,2,first call,2022-11-15 19:00:05.431835,2022-11-17 19:00:05.431835,2022-11-23 19:00:05.431835,14,8
1009,96,2,activated,2022-07-14 19:00:05.431835,2022-07-16 19:00:05.431835,2022-07-22 19:00:05.431835,21,8
1010,96,2,created,2022-05-11 19:00:05.431835,2022-05-17 19:00:05.431835,2022-05-19 19:00:05.431835,94,8
1011,97,3,first call,2023-01-20 19:00:05.431835,2023-01-23 19:00:05.431835,2023-01-25 19:00:05.431835,91,5
1012,96,3,created,2022-04-02 19:00:05.431835,2022-04-09 19:00:05.431835,2022-04-11 19:00:05.431835,27,9
1013,97,3,activated,2022-11-21 19:00:05.431835,2022-11-26 19:00:05.431835,2022-11-30 19:00:05.431835,65,9
1014,98,2,first call,2022-08-30 19:00:05.431835,2022-08-31 19:00:05.431835,2022-09-06 19:00:05.431835,84,7
1015,98,1,activated,2023-02-10 19:00:05.431835,2023-02-15 19:00:05.431835,2023-02-19 19:00:05.431835,48,9
1016,97,3,created,2022-09-05 19:00:05.431835,2022-09-07 19:00:05.431835,2022-09-14 19:00:05.431835,73,9
1017,98,3,created,2022-07-09 19:00:05.431835,2022-07-15 19:00:05.431835,2022-07-16 19:00:05.431835,25,7
1018,99,2,first call,2022-06-27 19:00:05.431835,2022-07-04 19:00:05.431835,2022-07-06 19:00:05.431835,13,9
1019,98,2,first call,2022-05-05 19:00:05.431835,2022-05-10 19:00:05.431835,2022-05-12 19:00:05.431835,96,7
1020,96,1,created,2023-02-27 19:00:05.431835,2023-03-01 19:00:05.431835,2023-03-02 19:00:05.431835,64,3
1021,98,4,first call,2022-08-31 19:00:05.431835,2022-09-02 19:00:05.431835,2022-09-06 19:00:05.431835,31,6
1022,98,1,activated,2022-03-28 19:00:05.431835,2022-03-30 19:00:05.431835,2022-04-04 19:00:05.431835,44,7
1023,97,4,activated,2022-06-16 19:00:05.431835,2022-06-17 19:00:05.431835,2022-06-22 19:00:05.431835,88,6
1024,99,1,activated,2023-01-26 19:00:05.431835,2023-01-28 19:00:05.431835,2023-02-01 19:00:05.431835,17,6
1025,98,2,activated,2023-01-13 19:00:05.431835,2023-01-19 19:00:05.431835,2023-01-24 19:00:05.431835,31,11
1026,96,1,first call,2022-12-22 19:00:05.431835,2022-12-23 19:00:05.431835,2022-12-26 19:00:05.431835,68,4
1027,97,2,first call,2023-01-20 19:00:05.431835,2023-01-24 19:00:05.431835,2023-01-27 19:00:05.431835,80,7
1028,97,1,activated,2022-12-11 19:00:05.431835,2022-12-18 19:00:05.431835,2022-12-22 19:00:05.431835,61,11
1029,97,3,activated,2022-08-06 19:00:05.431835,2022-08-12 19:00:05.431835,2022-08-17 19:00:05.431835,61,11
1030,96,2,created,2022-12-08 19:00:05.431835,2022-12-12 19:00:05.431835,2022-12-18 19:00:05.431835,35,10
1031,98,4,created,2023-02-03 19:00:05.431835,2023-02-08 19:00:05.431835,2023-02-12 19:00:05.431835,16,9
1032,97,4,first call,2022-06-21 19:00:05.431835,2022-06-23 19:00:05.431835,2022-06-26 19:00:05.431835,88,5
1033,98,1,first call,2022-07-24 19:00:05.431835,2022-07-27 19:00:05.431835,2022-08-01 19:00:05.431835,79,8
1034,99,3,activated,2023-02-25 19:00:05.431835,2023-03-04 19:00:05.431835,2023-03-06 19:00:05.431835,94,9
1035,99,2,first call,2022-12-26 19:00:05.431835,2022-12-28 19:00:05.431835,2023-01-04 19:00:05.431835,80,9
1036,97,1,first call,2022-09-04 19:00:05.431835,2022-09-06 19:00:05.431835,2022-09-08 19:00:05.431835,19,4
1037,96,2,activated,2022-07-27 19:00:05.431835,2022-08-01 19:00:05.431835,2022-08-08 19:00:05.431835,21,12
1038,97,2,activated,2022-07-29 19:00:05.431835,2022-08-04 19:00:05.431835,2022-08-07 19:00:05.431835,44,9
1039,98,1,activated,2022-09-23 19:00:05.431835,2022-09-27 19:00:05.431835,2022-09-29 19:00:05.431835,31,6
1040,96,1,created,2022-04-22 19:00:05.431835,2022-04-24 19:00:05.431835,2022-04-29 19:00:05.431835,64,7
1041,96,3,activated,2022-07-10 19:00:05.431835,2022-07-13 19:00:05.431835,2022-07-19 19:00:05.431835,28,9
1042,96,3,activated,2022-05-21 19:00:05.431835,2022-05-23 19:00:05.431835,2022-05-25 19:00:05.431835,51,4
1043,98,2,created,2022-09-04 19:00:05.431835,2022-09-05 19:00:05.431835,2022-09-10 19:00:05.431835,12,6
1044,98,1,created,2022-04-27 19:00:05.431835,2022-05-04 19:00:05.431835,2022-05-10 19:00:05.431835,68,13
1045,98,4,first call,2023-02-04 19:00:05.431835,2023-02-08 19:00:05.431835,2023-02-12 19:00:05.431835,16,8
1046,96,4,created,2023-03-08 19:00:05.431835,2023-03-14 19:00:05.431835,2023-03-15 19:00:05.431835,98,7
1047,99,1,first call,2022-12-07 19:00:05.431835,2022-12-13 19:00:05.431835,2022-12-19 19:00:05.431835,56,12
1048,96,4,first call,2022-10-14 19:00:05.431835,2022-10-20 19:00:05.431835,2022-10-27 19:00:05.431835,15,13
1049,99,4,first call,2023-02-18 19:00:05.431835,2023-02-19 19:00:05.431835,2023-02-20 19:00:05.431835,98,2
1050,96,4,activated,2022-07-18 19:00:05.431835,2022-07-25 19:00:05.431835,2022-07-29 19:00:05.431835,19,11
1051,97,2,first call,2022-11-10 19:00:05.431835,2022-11-17 19:00:05.431835,2022-11-22 19:00:05.431835,14,12
1052,99,1,first call,2022-04-17 19:00:05.431835,2022-04-24 19:00:05.431835,2022-04-26 19:00:05.431835,82,9
1053,97,4,first call,2022-05-20 19:00:05.431835,2022-05-23 19:00:05.431835,2022-05-24 19:00:05.431835,70,4
1054,99,4,first call,2022-05-24 19:00:05.431835,2022-05-27 19:00:05.431835,2022-06-01 19:00:05.431835,31,8
1055,96,1,first call,2022-05-29 19:00:05.431835,2022-06-02 19:00:05.431835,2022-06-04 19:00:05.431835,52,6
1056,98,1,first call,2022-11-24 19:00:05.431835,2022-11-30 19:00:05.431835,2022-12-06 19:00:05.431835,97,12
1057,97,4,first call,2022-08-09 19:00:05.431835,2022-08-15 19:00:05.431835,2022-08-16 19:00:05.431835,51,7
1058,99,1,first call,2022-11-11 19:00:05.431835,2022-11-16 19:00:05.431835,2022-11-18 19:00:05.431835,87,7
1059,99,2,created,2023-01-28 19:00:05.431835,2023-02-04 19:00:05.431835,2023-02-08 19:00:05.431835,59,11
1060,96,2,first call,2022-04-15 19:00:05.431835,2022-04-16 19:00:05.431835,2022-04-18 19:00:05.431835,22,3
1061,99,4,first call,2022-04-16 19:00:05.431835,2022-04-19 19:00:05.431835,2022-04-24 19:00:05.431835,81,8
1062,96,3,created,2022-07-03 19:00:05.431835,2022-07-09 19:00:05.431835,2022-07-12 19:00:05.431835,28,9
1063,97,1,activated,2023-02-07 19:00:05.431835,2023-02-08 19:00:05.431835,2023-02-15 19:00:05.431835,65,8
1064,96,2,created,2022-08-20 19:00:05.431835,2022-08-23 19:00:05.431835,2022-08-29 19:00:05.431835,21,9
1065,97,1,first call,2022-12-26 19:00:05.431835,2022-12-31 19:00:05.431835,2023-01-04 19:00:05.431835,61,9
1066,98,4,activated,2022-07-26 19:00:05.431835,2022-08-01 19:00:05.431835,2022-08-05 19:00:05.431835,37,10
1067,98,4,activated,2022-08-10 19:00:05.431835,2022-08-16 19:00:05.431835,2022-08-23 19:00:05.431835,31,13
1068,96,4,first call,2022-08-09 19:00:05.431835,2022-08-11 19:00:05.431835,2022-08-13 19:00:05.431835,96,4
1069,99,4,first call,2022-06-14 19:00:05.431835,2022-06-17 19:00:05.431835,2022-06-23 19:00:05.431835,28,9
1070,98,4,first call,2022-07-07 19:00:05.431835,2022-07-09 19:00:05.431835,2022-07-10 19:00:05.431835,37,3
1071,99,2,activated,2022-05-17 19:00:05.431835,2022-05-24 19:00:05.431835,2022-05-27 19:00:05.431835,61,10
1072,99,2,first call,2022-12-28 19:00:05.431835,2022-12-30 19:00:05.431835,2023-01-06 19:00:05.431835,80,9
1073,97,4,created,2023-03-21 19:00:05.431835,2023-03-24 19:00:05.431835,2023-03-31 19:00:05.431835,91,10
1074,97,1,first call,2022-08-28 19:00:05.431835,2022-08-31 19:00:05.431835,2022-09-06 19:00:05.431835,30,9
1075,96,1,created,2022-06-29 19:00:05.431835,2022-07-03 19:00:05.431835,2022-07-10 19:00:05.431835,90,11
1076,96,2,activated,2023-03-17 19:00:05.431835,2023-03-20 19:00:05.431835,2023-03-22 19:00:05.431835,51,5
1077,99,1,created,2023-03-03 19:00:05.431835,2023-03-07 19:00:05.431835,2023-03-13 19:00:05.431835,80,10
1078,98,3,created,2022-10-19 19:00:05.431835,2022-10-23 19:00:05.431835,2022-10-27 19:00:05.431835,89,8
1079,99,3,activated,2023-02-06 19:00:05.431835,2023-02-11 19:00:05.431835,2023-02-14 19:00:05.431835,94,8
1080,96,4,first call,2022-08-30 19:00:05.431835,2022-09-01 19:00:05.431835,2022-09-03 19:00:05.431835,96,4
1081,99,1,created,2022-07-11 19:00:05.431835,2022-07-14 19:00:05.431835,2022-07-21 19:00:05.431835,48,10
1082,98,1,created,2022-12-31 19:00:05.431835,2023-01-02 19:00:05.431835,2023-01-09 19:00:05.431835,59,9
1083,97,2,created,2022-08-28 19:00:05.431835,2022-09-04 19:00:05.431835,2022-09-06 19:00:05.431835,77,9
1084,97,3,first call,2022-10-10 19:00:05.431835,2022-10-17 19:00:05.431835,2022-10-22 19:00:05.431835,98,12
1085,96,3,created,2022-07-22 19:00:05.431835,2022-07-25 19:00:05.431835,2022-07-30 19:00:05.431835,28,8
1086,97,2,first call,2023-01-19 19:00:05.431835,2023-01-22 19:00:05.431835,2023-01-25 19:00:05.431835,80,6
1087,98,4,created,2022-05-24 19:00:05.431835,2022-05-27 19:00:05.431835,2022-05-30 19:00:05.431835,54,6
1088,99,1,activated,2023-02-16 19:00:05.431835,2023-02-18 19:00:05.431835,2023-02-24 19:00:05.431835,26,8
1089,98,3,activated,2022-04-12 19:00:05.431835,2022-04-17 19:00:05.431835,2022-04-19 19:00:05.431835,54,7
1090,98,3,first call,2022-10-11 19:00:05.431835,2022-10-14 19:00:05.431835,2022-10-21 19:00:05.431835,89,10
1091,99,1,first call,2022-09-21 19:00:05.431835,2022-09-27 19:00:05.431835,2022-09-30 19:00:05.431835,13,9
1092,97,3,first call,2022-09-26 19:00:05.431835,2022-10-01 19:00:05.431835,2022-10-06 19:00:05.431835,73,10
1093,96,2,activated,2022-11-25 19:00:05.431835,2022-11-26 19:00:05.431835,2022-11-30 19:00:05.431835,14,5
1094,98,4,first call,2022-08-04 19:00:05.431835,2022-08-06 19:00:05.431835,2022-08-11 19:00:05.431835,31,7
1095,97,2,created,2022-09-21 19:00:05.431835,2022-09-25 19:00:05.431835,2022-10-01 19:00:05.431835,28,10
1096,99,1,created,2022-04-14 19:00:05.431835,2022-04-19 19:00:05.431835,2022-04-20 19:00:05.431835,82,6
1097,98,3,activated,2022-08-17 19:00:05.431835,2022-08-23 19:00:05.431835,2022-08-24 19:00:05.431835,54,7
1098,96,2,activated,2022-09-22 19:00:05.431835,2022-09-29 19:00:05.431835,2022-09-30 19:00:05.431835,17,8
1099,96,3,first call,2022-06-15 19:00:05.431835,2022-06-20 19:00:05.431835,2022-06-27 19:00:05.431835,95,12
1100,99,4,activated,2022-11-16 19:00:05.431835,2022-11-22 19:00:05.431835,2022-11-26 19:00:05.431835,85,10
1101,97,3,created,2023-02-13 19:00:05.431835,2023-02-14 19:00:05.431835,2023-02-16 19:00:05.431835,80,3
1102,98,4,first call,2022-10-28 19:00:05.431835,2022-11-02 19:00:05.431835,2022-11-06 19:00:05.431835,41,9
1103,97,4,activated,2022-04-24 19:00:05.431835,2022-04-26 19:00:05.431835,2022-04-27 19:00:05.431835,37,3
1104,97,3,first call,2023-02-14 19:00:05.431835,2023-02-20 19:00:05.431835,2023-02-27 19:00:05.431835,80,13
1105,96,4,created,2023-02-15 19:00:05.431835,2023-02-21 19:00:05.431835,2023-02-25 19:00:05.431835,51,10
1106,99,1,first call,2022-09-01 19:00:05.431835,2022-09-06 19:00:05.431835,2022-09-07 19:00:05.431835,13,6
1107,99,1,first call,2023-02-03 19:00:05.431835,2023-02-07 19:00:05.431835,2023-02-12 19:00:05.431835,26,9
1108,98,4,created,2022-10-30 19:00:05.431835,2022-11-01 19:00:05.431835,2022-11-02 19:00:05.431835,41,3
1109,98,3,first call,2022-09-14 19:00:05.431835,2022-09-16 19:00:05.431835,2022-09-20 19:00:05.431835,87,6
1110,96,2,activated,2022-06-12 19:00:05.431835,2022-06-13 19:00:05.431835,2022-06-15 19:00:05.431835,61,3
1111,96,3,activated,2022-08-27 19:00:05.431835,2022-08-29 19:00:05.431835,2022-09-01 19:00:05.431835,57,5
1112,99,2,first call,2023-02-05 19:00:05.431835,2023-02-07 19:00:05.431835,2023-02-11 19:00:05.431835,61,6
1113,98,1,first call,2023-02-04 19:00:05.431835,2023-02-07 19:00:05.431835,2023-02-11 19:00:05.431835,48,7
1114,98,2,first call,2022-08-22 19:00:05.431835,2022-08-25 19:00:05.431835,2022-08-27 19:00:05.431835,84,5
1115,99,3,first call,2022-09-27 19:00:05.431835,2022-09-29 19:00:05.431835,2022-10-05 19:00:05.431835,19,8
1116,97,2,first call,2022-05-05 19:00:05.431835,2022-05-11 19:00:05.431835,2022-05-18 19:00:05.431835,66,13
1117,96,2,activated,2023-02-16 19:00:05.431835,2023-02-17 19:00:05.431835,2023-02-20 19:00:05.431835,25,4
1118,97,2,activated,2023-02-21 19:00:05.431835,2023-02-22 19:00:05.431835,2023-02-25 19:00:05.431835,97,4
1119,99,3,created,2022-12-12 19:00:05.431835,2022-12-16 19:00:05.431835,2022-12-17 19:00:05.431835,24,5
1120,98,4,activated,2023-01-27 19:00:05.431835,2023-01-31 19:00:05.431835,2023-02-01 19:00:05.431835,48,5
1121,98,1,first call,2022-08-26 19:00:05.431835,2022-09-01 19:00:05.431835,2022-09-02 19:00:05.431835,97,7
1122,97,1,activated,2022-06-26 19:00:05.431835,2022-06-29 19:00:05.431835,2022-07-04 19:00:05.431835,24,8
1123,96,3,created,2023-03-19 19:00:05.431835,2023-03-20 19:00:05.431835,2023-03-22 19:00:05.431835,49,3
1124,99,3,first call,2022-10-13 19:00:05.431835,2022-10-14 19:00:05.431835,2022-10-20 19:00:05.431835,93,7
1125,98,2,created,2022-06-12 19:00:05.431835,2022-06-18 19:00:05.431835,2022-06-23 19:00:05.431835,22,11
1126,98,3,first call,2023-03-10 19:00:05.431835,2023-03-16 19:00:05.431835,2023-03-17 19:00:05.431835,64,7
1127,97,3,activated,2022-08-26 19:00:05.431835,2022-09-02 19:00:05.431835,2022-09-09 19:00:05.431835,61,14
1128,97,1,activated,2022-09-25 19:00:05.431835,2022-09-27 19:00:05.431835,2022-10-02 19:00:05.431835,19,7
1129,99,2,created,2022-05-01 19:00:05.431835,2022-05-07 19:00:05.431835,2022-05-13 19:00:05.431835,61,12
1130,98,1,first call,2022-06-13 19:00:05.431835,2022-06-17 19:00:05.431835,2022-06-22 19:00:05.431835,55,9
1131,98,2,activated,2022-04-07 19:00:05.431835,2022-04-08 19:00:05.431835,2022-04-09 19:00:05.431835,39,2
1132,99,3,first call,2023-02-17 19:00:05.431835,2023-02-20 19:00:05.431835,2023-02-27 19:00:05.431835,94,10
1133,98,4,activated,2022-04-22 19:00:05.431835,2022-04-27 19:00:05.431835,2022-05-04 19:00:05.431835,11,12
1134,98,1,created,2022-05-06 19:00:05.431835,2022-05-12 19:00:05.431835,2022-05-15 19:00:05.431835,75,9
1135,97,2,created,2022-07-09 19:00:05.431835,2022-07-16 19:00:05.431835,2022-07-23 19:00:05.431835,44,14
1136,99,2,created,2022-07-24 19:00:05.431835,2022-07-25 19:00:05.431835,2022-07-27 19:00:05.431835,95,3
1137,98,4,first call,2022-04-20 19:00:05.431835,2022-04-25 19:00:05.431835,2022-04-28 19:00:05.431835,11,8
1138,98,3,created,2023-01-16 19:00:05.431835,2023-01-23 19:00:05.431835,2023-01-25 19:00:05.431835,88,9
1139,98,2,first call,2023-02-28 19:00:05.431835,2023-03-06 19:00:05.431835,2023-03-11 19:00:05.431835,27,11
1140,96,3,created,2022-12-03 19:00:05.431835,2022-12-04 19:00:05.431835,2022-12-07 19:00:05.431835,46,4
1141,99,3,created,2023-03-04 19:00:05.431835,2023-03-10 19:00:05.431835,2023-03-13 19:00:05.431835,39,9
1142,99,3,created,2022-12-07 19:00:05.431835,2022-12-12 19:00:05.431835,2022-12-15 19:00:05.431835,24,8
1143,96,3,activated,2022-06-17 19:00:05.431835,2022-06-19 19:00:05.431835,2022-06-21 19:00:05.431835,95,4
1144,99,1,activated,2023-03-04 19:00:05.431835,2023-03-11 19:00:05.431835,2023-03-15 19:00:05.431835,80,11
1145,96,4,created,2022-09-30 19:00:05.431835,2022-10-03 19:00:05.431835,2022-10-10 19:00:05.431835,43,10
1146,97,4,first call,2022-12-24 19:00:05.431835,2022-12-30 19:00:05.431835,2023-01-05 19:00:05.431835,22,12
